Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP21,OUT035,3214.876470887928
FDL04,OUT045,1566.5694439705874
FDV23,OUT013,2090.4969595537104
FDF24,OUT046,1356.1088697638174
FDH56,OUT027,2930.367271965093
FDB51,OUT049,939.3090668542002
FDI58,OUT027,2675.5986032398814
FDR20,OUT013,782.6714097715856
FDC51,OUT018,1694.0049007101945
FDB16,OUT027,2397.8097305241395
FDE40,OUT049,966.5301431183238
NCM17,OUT035,741.3395948091083
FDU56,OUT035,3103.808286509761
FDS32,OUT019,355.9867313986764
FDX02,OUT049,3659.655623956485
FDT39,OUT027,4037.3412779508085
FDE35,OUT017,864.4296451580642
NCI42,OUT019,497.442014283912
DRL23,OUT046,1760.5142955933582
FDA10,OUT046,1950.260614444982
FDA11,OUT013,1481.2733030233646
NCM06,OUT046,2459.140976851315
NCT05,OUT035,4196.333717044707
NCQ02,OUT010,431.44072203147306
NCY06,OUT049,2212.191401442864
FDY56,OUT035,4054.0926596463246
FDL02,OUT035,1761.9344671124252
NCI06,OUT035,3212.1367906064365
FDQ14,OUT045,2312.2672626200188
FDQ12,OUT017,3852.682397063686
FDP36,OUT046,843.228904653637
FDK21,OUT027,5998.186606863706
FDO40,OUT045,2547.2097198171728
NCK54,OUT019,287.6592580296776
FDY09,OUT018,2606.705491340489
NCW30,OUT049,4123.062145627983
NCC55,OUT027,1217.772237396294
FDE58,OUT018,1658.1018917402178
FDR39,OUT013,3058.7217746183874
FDU28,OUT049,3208.722085304029
FDH08,OUT017,3863.7656606784208
FDG35,OUT045,2908.5844352043396
FDG22,OUT049,645.9285418630252
FDC34,OUT035,2741.767643604567
FDP15,OUT018,3450.4574416592372
FDK34,OUT010,615.3785925979915
FDU45,OUT035,1987.892181283866
FDQ04,OUT027,1228.4340226013194
FDX22,OUT018,2887.4069598123065
FDB45,OUT017,1701.9778180116787
NCH43,OUT027,5564.86228713698
DRE60,OUT046,3477.2437837610514
FDD17,OUT027,6054.3864666485515
NCM54,OUT017,2112.463677397067
NCH55,OUT013,2017.278544139092
NCT06,OUT017,2668.3851498984623
FDA48,OUT027,5503.787189776024
FDY58,OUT027,5853.158502065206
FDO25,OUT045,3380.5145174934673
FDN50,OUT045,1518.6211312375049
FDH35,OUT035,2932.8954631169686
FDK09,OUT045,3575.0280661163283
FDO16,OUT013,1278.591502660973
FDW11,OUT045,989.4234794654366
FDU47,OUT027,3768.0642188685542
NCQ42,OUT010,356.7208155240782
FDK55,OUT027,2528.4184870863687
FDN08,OUT049,1886.8686317079816
FDT57,OUT045,3997.368611204196
FDJ12,OUT018,2891.4264565897315
DRL59,OUT017,821.7314630491403
NCN53,OUT046,737.1622313189797
FDO51,OUT010,138.43253739545122
FDK56,OUT017,3239.0189514328276
FDY12,OUT035,869.6595116320941
FDU15,OUT035,703.4322327001887
FDQ19,OUT046,3787.3147575516723
DRF15,OUT045,2448.0898528285616
DRE25,OUT019,246.64859423251303
FDK57,OUT018,1735.3600728542865
FDD33,OUT010,633.4145821864844
FDR34,OUT027,5806.353183336
FDU04,OUT045,1823.381117011022
FDE35,OUT019,170.65563641162302
NCD31,OUT035,2988.991238033539
FDJ56,OUT035,1654.0925771644056
NCU53,OUT046,2474.3820230294496
FDD39,OUT035,3729.596519925797
NCU17,OUT019,269.05041545297166
FDJ20,OUT046,2028.0215476694161
NCW41,OUT018,2249.829548415677
FDL52,OUT035,707.2311783505658
FDS39,OUT035,2256.3717874746576
DRJ47,OUT045,2719.2715767249556
FDP13,OUT010,138.66308443376536
DRK39,OUT010,205.37303797403055
FDF28,OUT010,273.85468176869324
FDB09,OUT045,1893.9970891023245
FDM51,OUT046,1667.345012899846
DRM49,OUT018,634.9298606287285
DRF23,OUT013,2958.902268384785
DRH01,OUT035,2855.6995281400846
FDH12,OUT027,2848.451564256638
FDA28,OUT019,297.70902850482287
FDW37,OUT018,1261.054471131731
FDF02,OUT046,1706.753174884865
DRL37,OUT046,713.0795488440667
NCF43,OUT046,2175.779515224492
FDH08,OUT010,536.2212802400034
FDR34,OUT019,570.4825195143491
NCK19,OUT049,3445.274399724564
NCD55,OUT018,574.1586132244096
FDT27,OUT049,3760.9585629645903
FDQ57,OUT045,2346.248560211206
FDA47,OUT035,2690.2202888268844
DRG15,OUT027,1796.5386684666125
FDE05,OUT018,2070.228754773099
FDN46,OUT046,1620.7255736077545
FDX27,OUT027,2697.1495220599986
FDT51,OUT045,1756.1215408554165
FDU33,OUT013,752.324722179802
FDJ16,OUT027,1783.1689437859877
FDD20,OUT019,292.2121605603924
FDT36,OUT049,630.115556246334
DRF15,OUT027,3872.149201757362
FDN52,OUT010,231.41106017431628
FDC22,OUT027,5119.436557023928
FDX15,OUT045,2568.9151555588987
FDT13,OUT013,3346.6873161137237
FDU04,OUT017,1998.8224842689028
FDU31,OUT019,509.1427291938112
FDW59,OUT027,2422.0517040801574
NCO29,OUT046,2495.8871589156124
FDL15,OUT035,2553.8941069588377
FDI41,OUT049,2503.702152997941
FDQ48,OUT049,1632.8122411287193
DRI39,OUT013,804.7231203085146
FDI08,OUT013,4098.204153712855
FDC21,OUT049,1837.5337485833675
FDF58,OUT035,1086.961582366497
FDS08,OUT010,414.5671578033075
FDE47,OUT045,1920.2929495054634
NCP18,OUT019,347.165555150786
NCR41,OUT013,1480.2609895666892
FDA27,OUT013,4180.0451814762955
FDA43,OUT035,3267.1148662615847
FDA49,OUT045,1402.3627728287988
NCE55,OUT018,2514.9883744249014
DRM49,OUT027,1488.9458020641343
FDF22,OUT027,5535.945211196581
FDQ15,OUT018,1180.6440520050182
NCS54,OUT017,3052.866393207927
NCY05,OUT013,603.691909015676
FDR45,OUT046,3736.006835331651
FDK57,OUT049,2020.391164082645
FDF41,OUT010,650.345495793918
FDV21,OUT046,2178.089614456731
FDD51,OUT046,779.5182922017854
FDF33,OUT046,1811.8891271600455
FDA38,OUT046,3748.8437891172084
FDR56,OUT045,3036.079703076447
NCN41,OUT017,2032.5277597292713
FDC60,OUT027,2506.5150656117858
FDB47,OUT045,3217.6764926074393
DRH01,OUT013,2930.088689752508
FDW08,OUT046,1699.216313530791
FDF38,OUT027,1277.1847936846584
FDY32,OUT017,2489.1184895698157
FDG34,OUT049,1800.380922030159
FDG47,OUT019,654.1941023103428
NCF18,OUT035,3143.8178557237534
FDL39,OUT019,479.9956573227323
NCH55,OUT035,2099.7411289088864
DRJ35,OUT049,927.1793343731723
FDS44,OUT035,4009.580291237975
DRE01,OUT018,3200.2218582020014
FDY39,OUT013,2979.29699587602
FDY32,OUT018,2358.7308424978523
FDR33,OUT027,3059.889242912948
NCP50,OUT049,1317.3587461532923
FDZ47,OUT018,1359.5572021438377
FDU57,OUT049,2410.752252600413
FDY44,OUT013,3137.2084087287017
DRH59,OUT018,1074.0605893210957
FDB03,OUT027,5773.522922081428
FDY46,OUT045,2707.2443467366347
FDM39,OUT045,2658.526230902561
FDY36,OUT035,1367.1574328968306
NCM55,OUT035,3201.149209919319
FDJ50,OUT010,165.56143102920666
DRL60,OUT013,2374.6772245229904
NCJ54,OUT049,3797.5806772760156
FDX59,OUT017,592.6544514413719
FDI07,OUT013,3096.5724657101264
DRF51,OUT010,184.66692356806922
FDM14,OUT017,1775.3447511451866
FDP21,OUT045,3115.98596549134
FDE40,OUT035,1132.4868235109336
FDE05,OUT035,2583.68931406963
FDM13,OUT027,3408.8433710479044
FDC34,OUT027,4120.868976633182
NCI55,OUT018,1785.2954624184226
NCE43,OUT018,2398.374348586806
FDW58,OUT018,1432.9518654494282
FDG60,OUT045,3775.3925281489965
FDV31,OUT017,2812.796402550392
FDR47,OUT013,3094.7899854246043
FDM60,OUT019,118.72724293798785
NCF06,OUT018,3342.9470012496076
NCN26,OUT027,3229.438884198292
FDQ59,OUT049,1334.0993180529142
FDF09,OUT046,752.9447601358553
NCS06,OUT017,4021.926543259318
FDT44,OUT046,1884.3306735473213
FDI19,OUT017,3898.768339002863
FDT22,OUT017,929.2085880543417
NCF54,OUT027,4670.486921121625
DRG25,OUT045,2800.9881538374425
FDB59,OUT017,3306.3741290585986
FDQ37,OUT017,3145.6905408496586
FDP56,OUT035,778.842671809723
FDW44,OUT035,2808.6720974998666
FDJ26,OUT010,507.28355737593387
FDU43,OUT018,3198.7516361976805
FDW33,OUT045,1529.4820156021535
NCX53,OUT027,3773.4196533968075
FDN56,OUT010,384.97176747214985
DRF15,OUT049,2496.1610679141045
FDO33,OUT017,1874.3753504561712
FDZ39,OUT010,233.09840013417946
NCJ19,OUT017,868.0382450077082
FDU01,OUT035,3194.5529729972104
FDT12,OUT035,3971.041256389304
NCM18,OUT018,839.4203669445124
FDP19,OUT017,2141.4602017557204
NCR42,OUT049,637.4214279044891
FDN10,OUT046,1962.906180049054
FDG44,OUT017,882.2007708868925
FDQ10,OUT046,2664.4731629460357
DRH13,OUT049,1665.4637340202112
FDT52,OUT013,4097.6707850362545
FDM56,OUT045,1673.3036813950168
NCO43,OUT010,267.1722232424157
NCV29,OUT035,3190.557758566503
NCF06,OUT013,4195.916708349237
FDO50,OUT035,1503.0022770457158
FDT59,OUT013,3891.4733228878945
FDX40,OUT027,1191.704438691874
FDE50,OUT017,3254.698358616576
FDX51,OUT017,3245.055694874432
NCD30,OUT018,1376.4031718924964
FDK15,OUT013,1670.622240429929
FDL12,OUT045,963.7106181729595
FDK46,OUT017,4249.888097355567
DRH49,OUT010,265.24061607106876
FDQ57,OUT046,2293.356131866073
FDY59,OUT017,1614.6520875625388
FDO09,OUT018,3475.692339122661
NCG30,OUT035,1989.3704854406576
FDM09,OUT017,2800.647880626206
NCN17,OUT027,2714.675327153691
NCS42,OUT013,1464.8721942045786
FDD02,OUT019,290.47823885755247
FDE34,OUT013,3215.382532731917
FDU38,OUT045,2897.1685628396326
FDB33,OUT046,2451.185110173824
NCJ29,OUT017,1488.5578639448113
FDZ27,OUT035,797.2993682126474
FDI40,OUT013,1722.9130135820606
FDG22,OUT013,644.3382771006732
FDT51,OUT017,1850.2708553725047
FDF20,OUT018,2922.097109453119
FDV50,OUT035,1931.621134253726
FDT02,OUT049,649.5174265062375
DRC49,OUT017,2382.5860284544797
FDF26,OUT049,2394.0099609810613
FDV52,OUT035,1975.893579880109
FDX59,OUT049,630.2902121331081
FDV25,OUT035,3670.4809363520944
FDW23,OUT027,1249.9206451085438
FDE53,OUT018,1474.2459839498188
FDA19,OUT017,2074.2860029929675
FDH22,OUT046,2022.0213220035314
NCO41,OUT013,1510.8748913707684
FDX12,OUT017,4118.290780886462
FDF17,OUT013,3074.4553005306043
FDS11,OUT045,3718.3208568662785
FDR51,OUT035,2599.9285886159114
FDT49,OUT010,253.5423376328903
FDC56,OUT013,1961.807674757451
FDR13,OUT027,3125.7474407933255
FDQ60,OUT035,1988.6631330914604
FDN38,OUT049,4061.902669813743
NCL29,OUT013,2525.682098123781
FDO13,OUT027,4307.342613668143
FDE26,OUT018,1989.6742770400792
FDA31,OUT010,459.7160008957227
FDX14,OUT035,1349.1919706868712
FDA34,OUT045,2918.5394966505473
FDF26,OUT013,2321.94681502594
FDE38,OUT045,2570.361481093904
DRI11,OUT046,1893.192194804061
FDQ60,OUT027,3126.566147411028
FDL21,OUT027,1275.7062598467264
DRC12,OUT027,5278.719628269585
FDC47,OUT046,3495.6881142931707
FDE57,OUT045,2092.2791093842384
FDT14,OUT045,1875.694362442095
NCZ53,OUT046,3082.872749966143
FDE28,OUT018,3255.09983261983
FDR19,OUT035,2556.9842625766046
NCF54,OUT019,396.799221537807
FDZ08,OUT046,1358.8378960280925
NCJ05,OUT018,2219.5120967973266
FDF59,OUT046,2105.8295022110847
NCO05,OUT035,1795.3436153915227
FDW24,OUT018,704.3229724163212
NCX42,OUT018,2383.603021865217
NCA53,OUT035,801.6837824562946
FDI45,OUT019,429.11142367840677
FDG46,OUT046,1993.7504484968824
FDM20,OUT010,568.1191922210023
FDW11,OUT010,176.69681480744683
FDX08,OUT035,3178.434524854183
NCK17,OUT035,720.8348275890858
FDK32,OUT018,2209.219408311992
NCA42,OUT035,2779.549449099714
DRI01,OUT035,3014.4304884144244
NCL55,OUT049,4017.0036029421176
DRE25,OUT018,1293.809661445968
FDD14,OUT017,3078.726723751614
FDB10,OUT046,3695.373496741718
DRN11,OUT035,2389.391267215604
FDP38,OUT018,694.0198837661205
NCA30,OUT017,3019.9806099973
FDT15,OUT017,3155.720949574424
NCP55,OUT018,779.3301572857652
FDF12,OUT035,2420.59604249209
FDM21,OUT018,3376.4219789434474
FDX56,OUT035,3618.7083364064956
FDF10,OUT017,2586.1678455620176
FDT32,OUT045,2965.8657383728
FDM51,OUT018,1375.5655819555625
NCR50,OUT018,2230.399887510577
FDI19,OUT049,4045.556378077843
FDX21,OUT017,1773.9630124861596
FDR31,OUT035,2504.300511445352
FDY02,OUT013,4255.982538483981
NCA29,OUT045,2989.6667912850075
NCX17,OUT046,3485.3699823820166
FDM12,OUT045,2932.4049847104598
FDI53,OUT027,4168.764597228706
NCU30,OUT049,2865.502933480353
FDC56,OUT027,3300.709451485216
FDK27,OUT018,1764.094633692576
NCK18,OUT017,2749.167098819686
FDB52,OUT019,674.9319928743782
DRG25,OUT027,5168.947466892058
FDZ13,OUT049,890.4148027116269
FDB57,OUT019,544.8047703606437
FDR40,OUT046,1369.8327663748717
NCO14,OUT019,129.3596597315931
NCN19,OUT045,2797.9475743168205
FDQ28,OUT019,357.389643111827
FDO13,OUT018,2305.922293079005
FDK48,OUT013,1175.236198469145
FDU07,OUT018,2232.399628844677
FDW20,OUT046,2169.0657454559564
FDV12,OUT010,209.43382422480212
FDH24,OUT013,2514.0845203711765
FDV59,OUT049,3578.3939343937336
FDK57,OUT045,1818.7428780203468
FDL16,OUT027,1430.6794940918544
NCQ17,OUT046,2469.4175374073166
FDJ15,OUT018,2688.1353077160356
FDX24,OUT049,1476.69537243057
FDT47,OUT046,1607.5769637103283
FDT10,OUT049,955.6103935584928
FDZ37,OUT018,1264.7024632964803
FDW43,OUT027,5795.795947296772
DRN36,OUT017,1520.8052300065535
FDJ14,OUT045,1330.8170922167315
FDA32,OUT013,3630.227555340776
FDJ38,OUT019,492.62123484752533
FDQ57,OUT017,2337.864381890086
NCQ41,OUT019,479.3735916840848
FDG56,OUT049,961.1531064185117
DRC13,OUT027,3220.7928612508445
FDV55,OUT035,2419.626745204775
FDQ49,OUT045,2718.665456338941
FDE29,OUT010,179.13254087404047
FDR03,OUT013,3373.838595351098
FDD45,OUT049,1441.4412336059786
FDN38,OUT010,670.7677450647762
FDT56,OUT046,1002.5301680664726
FDT48,OUT045,2973.752156854634
FDU03,OUT049,3192.355388974155
FDC56,OUT010,300.54046922952136
NCO43,OUT027,2672.259291288408
FDQ27,OUT017,1766.5157716684307
FDR03,OUT046,3252.7428292716154
DRH23,OUT010,172.99244653425882
FDG22,OUT045,692.9939799330814
NCJ42,OUT013,1660.301766126591
FDR24,OUT046,1454.1838208376569
FDW60,OUT035,2925.9120459226847
FDJ08,OUT013,3172.0768447448527
DRL59,OUT018,715.9174058162853
FDG60,OUT010,610.9778477028722
FDW27,OUT017,2507.108276947306
FDX14,OUT018,1084.4402216044518
FDC20,OUT013,769.7625484235061
NCS29,OUT018,3467.64941441628
FDJ56,OUT046,1618.3686624639802
FDB20,OUT019,228.34526411257923
FDL28,OUT027,5722.541938988991
FDW01,OUT018,2133.0599689082424
FDL03,OUT046,3086.6657030033657
FDX22,OUT049,3688.34441096419
FDJ21,OUT035,2558.5361214602544
FDR31,OUT045,2499.2410794503267
FDG21,OUT035,2712.5985251839315
FDS22,OUT027,1278.6011761419363
FDK08,OUT035,1662.8053482606347
FDE17,OUT018,2209.453814713107
NCN30,OUT017,1560.2957655012942
FDT50,OUT046,1529.1710573970297
NCX42,OUT049,2863.005095012527
FDJ12,OUT035,3685.6362791091046
NCA18,OUT027,3083.1515265315365
FDP23,OUT019,508.02448511524227
FDX12,OUT013,3931.358159801308
FDN40,OUT018,2200.193229953256
FDV48,OUT035,1377.9128253914328
NCY54,OUT013,2809.420856132816
FDL16,OUT010,196.1420838315757
FDR45,OUT018,3116.7947518141527
FDJ52,OUT046,2450.0547522643387
DRG01,OUT017,1319.4956559631762
FDP52,OUT013,3816.31560246801
FDU58,OUT017,3110.459722141716
FDL02,OUT045,1588.5489218606301
FDG28,OUT013,4049.99788114458
FDA19,OUT035,2032.0915119042613
FDW46,OUT027,1967.8721249152898
NCD43,OUT049,1692.7572397452575
DRG39,OUT013,752.8969127497004
NCF55,OUT049,669.362938776088
FDJ07,OUT046,2017.1286180582215
FDE08,OUT046,2352.381720926537
FDP56,OUT019,129.83526840896747
FDT45,OUT045,874.594332158217
FDF17,OUT018,2896.94367055999
FDX44,OUT046,1402.6824851230322
FDM28,OUT027,4997.912410883888
FDI36,OUT049,3334.577795294103
FDS07,OUT045,1756.4673547171042
FDD36,OUT045,1863.833795189771
FDW11,OUT046,991.9337627996306
FDN40,OUT049,2470.9396529411297
NCQ18,OUT049,1579.8843704048331
NCQ54,OUT017,2777.1816425384704
NCS42,OUT045,1457.3200831810088
DRH39,OUT010,233.80316012616134
FDC09,OUT027,2749.8502220855717
FDT08,OUT010,372.54615360227103
FDC08,OUT035,4023.412633964488
FDT20,OUT017,662.4887296089433
FDS35,OUT035,1097.7003572511305
FDX58,OUT018,2671.811046335653
FDW58,OUT046,1800.598235429642
DRD27,OUT046,1619.733581871
FDH32,OUT019,251.76692166062656
FDS26,OUT035,4238.303961646993
FDQ31,OUT046,1404.9440087371568
FDP11,OUT018,3181.824881406971
FDD58,OUT017,1670.778841599816
FDM33,OUT045,3501.000313952274
FDZ16,OUT049,3317.338715361841
NCS29,OUT010,729.1675688605686
NCM18,OUT019,166.6888890197954
FDP11,OUT049,3587.3353689161613
NCC42,OUT017,2390.6007477312714
DRM23,OUT046,2554.116002543548
NCN55,OUT027,5909.9834298960495
FDK46,OUT013,4412.584256963301
FDR01,OUT046,3369.6660621501896
NCA05,OUT045,2383.7272897839393
NCP43,OUT017,3121.852852566839
FDR12,OUT010,417.6243183247344
FDQ01,OUT013,3991.979837787828
FDM13,OUT046,2124.350389954484
FDQ19,OUT017,4125.483573033236
FDK56,OUT019,437.11485700838085
NCX06,OUT010,429.98135182430184
FDO56,OUT027,3008.03346335765
FDU45,OUT045,1847.7335807075983
FDI16,OUT019,162.46303674908748
FDL32,OUT046,1915.8566312302708
FDA07,OUT046,2164.1545424953006
FDA14,OUT045,2350.3037941272128
FDV46,OUT027,3509.129946751274
NCO07,OUT035,3534.2909293373395
NCP41,OUT046,1810.9812098111413
FDY60,OUT018,1988.7809598632023
FDN38,OUT017,4162.365677914202
FDO15,OUT046,1290.4873933213455
FDT60,OUT013,2082.4237608114986
FDA55,OUT035,4060.0732651396847
FDE02,OUT010,230.88517645208
DRJ39,OUT049,3512.1361976170238
FDV34,OUT035,1348.6825641886512
FDS20,OUT027,5083.394658583658
FDF02,OUT027,2813.061601201599
FDW40,OUT017,2503.818225291513
NCB43,OUT046,2779.3498084029084
FDR58,OUT017,1589.0255721326525
DRJ59,OUT035,750.9208115748734
NCD30,OUT017,1715.5988988947295
FDE14,OUT017,1684.7842341918956
FDC28,OUT018,1496.7659744264374
FDU16,OUT018,1207.5467557876473
NCD19,OUT035,919.9494318149042
FDU21,OUT046,716.9015328240831
FDV59,OUT027,5685.506667181092
FDU03,OUT045,3039.6990235991725
FDC33,OUT010,530.7046591474641
NCR42,OUT035,687.8699966422305
DRH59,OUT035,1379.2651078699055
NCM31,OUT035,2253.631674327191
FDS50,OUT035,3799.5599664587935
FDP39,OUT046,890.72685969444
FDQ55,OUT013,1917.968184579718
FDV36,OUT019,303.2007238092527
FDI05,OUT027,2240.197392738496
FDS45,OUT027,2832.9164404028616
FDA39,OUT045,668.3404653678742
FDC37,OUT010,244.9451585791533
FDJ60,OUT027,4478.603292264096
DRQ35,OUT046,2070.2737226267755
NCJ06,OUT046,2062.915677213603
NCY42,OUT018,2030.9902157522747
DRM37,OUT049,3204.6675462517305
FDR14,OUT045,870.1723477001786
FDE51,OUT049,793.8516522881099
FDT33,OUT017,2586.425156078613
FDR08,OUT013,1790.2329076211245
FDE36,OUT010,406.416498076193
FDL22,OUT019,245.66294060086562
FDR44,OUT013,2111.182443647514
FDI56,OUT019,237.72657007109603
FDE47,OUT010,284.53456788105274
FDV27,OUT010,218.74212514163187
FDV10,OUT049,721.6862857735193
FDC40,OUT045,1279.3433578171023
NCX41,OUT013,3418.711506876373
NCQ38,OUT027,2797.59429860097
FDV12,OUT027,2705.18536815346
FDE52,OUT017,1436.3201127399557
FDG20,OUT027,4801.0028463143135
FDV16,OUT027,1233.9293955336634
FDI32,OUT017,1893.8369871010443
FDJ32,OUT049,939.9452608736261
FDN39,OUT018,2498.518111346453
FDY34,OUT017,2752.227099061538
FDC14,OUT035,768.6921088973311
FDA55,OUT017,4152.0141479665635
FDZ50,OUT010,475.19729833255764
DRG13,OUT049,2632.7584648639418
FDP01,OUT013,2481.2362294475747
NCG54,OUT017,2851.7584229775775
FDM13,OUT045,1958.5150652342352
NCO18,OUT027,4885.202993208923
NCW41,OUT013,2490.4028662510336
FDM52,OUT027,3740.1572556850415
NCF55,OUT035,713.5558963679846
FDT09,OUT046,2261.983387175189
NCM19,OUT035,1870.689154586078
FDW12,OUT018,2093.062549831699
FDP15,OUT019,662.1142805531658
FDK36,OUT045,791.8974563971306
FDZ25,OUT035,2965.0489702020436
NCW06,OUT049,3355.4089074003055
FDW60,OUT046,3012.546642391687
DRC49,OUT013,2414.7083488073067
NCT17,OUT035,3201.0032315536796
NCN06,OUT018,2363.6594646704293
FDC45,OUT013,2874.493533922761
DRJ47,OUT019,422.4757288700015
NCF06,OUT045,3788.998360835992
FDE21,OUT010,281.2715536990537
DRG27,OUT013,665.6685732423922
FDW40,OUT049,2431.7158996423977
NCO53,OUT046,2863.2594066310335
FDE23,OUT049,740.6001497016877
FDQ16,OUT046,1751.1388492802478
FDS26,OUT045,4028.887914078635
FDZ13,OUT010,156.54830556524755
FDS14,OUT049,2495.844174136971
FDC10,OUT045,1843.9446768220876
FDY16,OUT049,3281.1697900328636
FDJ20,OUT035,2034.9270276113393
FDV43,OUT035,742.3112120939746
FDZ32,OUT027,2770.7244794747116
FDR23,OUT046,2602.5066541583387
FDN24,OUT035,898.8494419427589
FDE34,OUT027,5006.209874530646
FDU31,OUT013,3441.4212935544806
FDW33,OUT018,1518.2016495934981
FDU26,OUT046,2067.0577943116405
FDE20,OUT027,4576.291306263234
NCW05,OUT035,1683.4350909370578
FDB22,OUT018,2175.286834629819
FDO56,OUT046,2008.2390349122581
FDA19,OUT027,3366.3976349087447
DRI39,OUT045,913.2124878461952
FDH52,OUT018,780.2555416366436
FDZ50,OUT035,3113.1820557776605
NCN42,OUT035,2500.7786990894547
FDB53,OUT013,2497.8615402745795
DRG11,OUT017,1779.5088015806018
DRK11,OUT027,3926.298814347469
FDQ60,OUT017,2073.194392742892
FDT36,OUT017,605.9729847907362
DRG25,OUT018,2633.6540189171083
DRJ23,OUT046,2941.1185364370635
FDG05,OUT035,2671.5409314965345
NCK06,OUT018,1763.5877057159473
FDU52,OUT017,2426.786946195924
FDW07,OUT018,1254.6167661881727
NCM17,OUT045,724.6998897023983
FDA22,OUT045,2728.692100699056
NCA41,OUT018,2859.012773646935
FDF38,OUT035,774.991962032389
FDH52,OUT046,1068.0995432326945
FDY58,OUT019,594.3207972905642
FDZ16,OUT045,3034.026728620871
NCM18,OUT017,1007.4998301975168
FDA22,OUT018,2360.060098160352
NCJ43,OUT035,3098.542271942848
FDI34,OUT027,5752.35150075095
FDG56,OUT046,1080.5651913159722
FDS34,OUT046,1928.367201889971
DRC01,OUT035,874.7561822649226
FDQ04,OUT035,735.8702457390596
FDK04,OUT035,959.31071696301
FDT51,OUT049,1832.186340022715
FDV26,OUT017,3274.245778557152
FDS04,OUT049,2351.7970705285056
FDW43,OUT018,3048.7814322843496
FDQ28,OUT010,386.3901364981434
NCK06,OUT017,2014.019983023856
FDS23,OUT018,1900.9960457513046
FDZ36,OUT019,490.4619385572857
FDE56,OUT018,838.9466548313602
FDW10,OUT027,4749.058969831584
NCN14,OUT045,2761.698516418763
NCQ18,OUT045,1536.5178228769241
FDW08,OUT017,1751.2815473598703
FDU43,OUT035,4043.151445592653
FDR33,OUT010,267.49924214240485
FDM24,OUT010,369.4612076223571
NCZ05,OUT046,1794.1219809936374
NCV41,OUT035,1913.991669725744
FDV11,OUT018,2645.77831380084
NCY05,OUT035,693.2626393503535
FDV44,OUT018,2716.1457508589215
FDW32,OUT049,1302.813466630569
NCU18,OUT027,3658.988759849377
NCC43,OUT035,3889.9244623843488
FDW19,OUT013,1882.9328194726086
FDN31,OUT035,3234.642906070859
FDI48,OUT045,809.1926822319065
FDS24,OUT017,1454.3128074069252
FDF46,OUT049,1943.8576006675262
DRG23,OUT017,2441.226292676417
FDG14,OUT018,2179.6546683805755
NCY30,OUT049,3162.28422771656
FDO28,OUT018,1738.972318821863
DRD24,OUT035,2230.41178300273
FDI33,OUT049,1375.3036047072105
FDN32,OUT046,2820.259810286904
FDR16,OUT045,3544.641199355212
FDF26,OUT046,2542.1250265890126
NCN29,OUT018,678.6833577155303
FDE20,OUT045,2888.2659500110726
FDA46,OUT046,3137.0138462632617
FDU28,OUT045,2941.3155115698655
FDQ48,OUT045,1548.456365118478
FDV36,OUT013,2121.221395316935
FDR14,OUT018,757.6430706308853
FDP23,OUT017,3700.317602176861
FDP56,OUT013,722.9415217460962
FDK48,OUT010,271.80419704253677
FDR48,OUT046,2395.98221555153
NCY29,OUT049,905.3764016600153
FDM22,OUT018,695.3117400925856
DRJ01,OUT013,2593.5433546953677
FDZ43,OUT045,4059.298210386467
FDV03,OUT035,2645.332797446413
FDX11,OUT027,4933.533163778866
NCA41,OUT027,5283.4984785551615
FDE38,OUT017,2557.5008061409267
FDI27,OUT018,621.4887941868658
FDN32,OUT013,3206.915970703718
NCN43,OUT017,2025.9523795172024
FDB47,OUT027,5457.121341056576
FDV03,OUT017,2585.2061679656067
NCN30,OUT045,1532.1352984062185
NCV54,OUT010,301.8691829240193
FDV07,OUT013,1709.883385648931
FDP07,OUT049,3150.528418127868
FDK48,OUT018,1085.5990798443518
FDM15,OUT019,365.08060060315734
FDY19,OUT027,3186.23699504659
FDK46,OUT046,3872.198544288033
FDY11,OUT045,1155.7499187261274
FDH09,OUT046,854.2097116252803
FDO08,OUT027,4456.345438564057
FDU14,OUT013,4200.3650276892495
FDD22,OUT027,2961.327908363217
FDM27,OUT017,2632.4407052713177
FDL02,OUT027,2846.843162998577
NCA17,OUT035,2465.1125348053138
FDE38,OUT019,401.60089004735033
NCG07,OUT049,3434.746721386305
DRC27,OUT013,4277.785688615676
FDA27,OUT035,4109.181977043275
FDW40,OUT045,2328.9624523846
DRI11,OUT013,1824.3365629804002
FDN50,OUT046,1582.7037232667756
FDR12,OUT046,2934.193719052167
FDT34,OUT027,2841.9702229011386
FDW11,OUT035,1075.767187917144
NCO30,OUT027,5055.48933676236
FDZ34,OUT017,3080.1014511800827
FDU45,OUT017,1886.9880393438145
NCD42,OUT035,718.6091481753687
FDX25,OUT045,2719.5976159714996
NCR29,OUT046,959.7177001783188
FDX43,OUT019,430.3639712341396
FDB04,OUT010,185.56729352065705
FDR49,OUT027,1430.6485897237578
FDS39,OUT018,1966.9798123490573
FDW58,OUT045,1580.6113038681235
FDG22,OUT019,126.3099685903505
FDG31,OUT017,995.9817419811828
NCV53,OUT027,6112.420155878524
DRJ37,OUT035,2453.7761493129765
FDV07,OUT035,1776.737928118769
FDW52,OUT018,2335.1867761950016
FDT15,OUT045,3091.137968075233
FDD02,OUT018,1708.6612553338541
FDM16,OUT035,1287.816147381912
