Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDB51,OUT049,971.5889283631959
FDI58,OUT027,2627.270417288877
FDR20,OUT013,756.2657689166653
FDC51,OUT018,1763.5363760183336
FDB16,OUT027,2418.5713747138775
FDE40,OUT049,953.7805237301349
NCM17,OUT035,709.3325175889408
FDU56,OUT035,3261.0104758227085
FDS32,OUT019,318.2692536552182
FDX02,OUT049,3621.9447130533126
FDT39,OUT027,4050.2904265686175
FDE35,OUT017,892.8305964785
NCI42,OUT019,568.4204853157453
DRL23,OUT046,1699.2946217518747
FDA10,OUT046,2056.454539689347
FDA11,OUT013,1562.2057012500807
NCM06,OUT046,2428.8730466248676
NCT05,OUT035,4151.776645698221
NCQ02,OUT010,489.49306533086894
NCY06,OUT049,2122.8330646983527
FDY56,OUT035,3760.4064533138926
FDL02,OUT035,1660.881327070227
NCI06,OUT035,2882.411432503561
FDQ14,OUT045,2462.7088472887267
FDQ12,OUT017,3968.7663165925187
FDP36,OUT046,766.1638460903995
FDK21,OUT027,6124.966759557759
FDO40,OUT045,2506.634358061363
NCK54,OUT019,271.9807354634048
FDY09,OUT018,2622.8823312533405
NCW30,OUT049,4154.268988662538
NCC55,OUT027,1089.336779510295
FDE58,OUT018,1686.3858433547157
FDR39,OUT013,3228.725267364669
FDU28,OUT049,3187.6050934786613
FDH08,OUT017,3930.2742050636584
FDG35,OUT045,2882.5483050406074
FDG22,OUT049,618.6766869438165
FDC34,OUT035,2581.5318879831057
FDP15,OUT018,3472.2243927650375
FDK34,OUT010,620.4936690573303
FDU45,OUT035,1873.4407573039314
FDQ04,OUT027,1089.9374634715045
FDX22,OUT018,3163.720128565917
FDB45,OUT017,1767.7926833366605
NCH43,OUT027,5521.362549112207
DRE60,OUT046,3671.1907383037164
FDD17,OUT027,6134.749916212271
NCM54,OUT017,2081.7000729055885
NCH55,OUT013,1982.8443802217796
NCT06,OUT017,2530.289241207848
FDA48,OUT027,5611.522663645055
FDY58,OUT027,5992.748103814851
FDO25,OUT045,3629.4728571207897
FDN50,OUT045,1577.6557290701178
FDH35,OUT035,2680.940165233383
FDK09,OUT045,3877.1884970468636
FDO16,OUT013,1350.8659106527616
FDW11,OUT045,1023.9164312574829
FDU47,OUT027,3708.9863303062225
NCQ42,OUT010,286.77965077205516
FDK55,OUT027,2496.70900814758
FDN08,OUT049,1944.5393488769373
FDT57,OUT045,3945.824855089038
FDJ12,OUT018,3141.977363494127
DRL59,OUT017,826.7000304764298
NCN53,OUT046,618.0439726975458
FDO51,OUT010,128.22535814609986
FDK56,OUT017,3128.8480902826605
FDY12,OUT035,830.4650873217576
FDU15,OUT035,624.5263141441866
FDQ19,OUT046,3935.315018768397
DRF15,OUT045,2424.287248303792
DRE25,OUT019,223.5984197289264
FDK57,OUT018,1739.9485744226802
FDD33,OUT010,582.4085179999538
FDR34,OUT027,6092.8543133304875
FDU04,OUT045,1994.2459246943918
FDE35,OUT019,174.1445493502474
NCD31,OUT035,2750.779124552716
FDJ56,OUT035,1641.5338395692845
NCU53,OUT046,2661.3987777162333
FDD39,OUT035,3504.125644309465
NCU17,OUT019,241.82143751286137
FDJ20,OUT046,2059.491646702778
NCW41,OUT018,2330.925338716497
FDL52,OUT035,645.9207619981546
FDS39,OUT035,2246.2944969340756
DRJ47,OUT045,2907.096331301101
FDP13,OUT010,111.38605323845398
DRK39,OUT010,225.15606571934933
FDF28,OUT010,348.13212750581914
FDB09,OUT045,1985.4532852120037
FDM51,OUT046,1641.3007753095774
DRM49,OUT018,572.5084878716812
DRF23,OUT013,2848.114965234525
DRH01,OUT035,2950.1684628006374
FDH12,OUT027,2787.7881497985777
FDA28,OUT019,278.52451509420285
FDW37,OUT018,1248.5029455269905
FDF02,OUT046,1729.1304319645365
DRL37,OUT046,697.0231399790522
NCF43,OUT046,2318.7476376997597
FDH08,OUT010,634.158884505422
FDR34,OUT019,615.1607825135962
NCK19,OUT049,3155.704736274207
NCD55,OUT018,543.3921939440611
FDT27,OUT049,3836.852065998221
FDQ57,OUT045,2540.379394441822
FDA47,OUT035,2763.4698836375087
DRG15,OUT027,1719.0027378027935
FDE05,OUT018,2033.9832838941386
FDN46,OUT046,1647.7412924877797
FDX27,OUT027,2575.02919094261
FDT51,OUT045,1856.17615172213
FDU33,OUT013,732.4892836377315
FDJ16,OUT027,1571.1980088242788
FDD20,OUT019,274.6331077479339
FDT36,OUT049,612.4970939636206
DRF15,OUT027,3888.551896896182
FDN52,OUT010,210.50668982120987
FDC22,OUT027,5223.561898486637
FDX15,OUT045,2715.354616227555
FDT13,OUT013,3072.2190987025865
FDU04,OUT017,2032.6639448232554
FDU31,OUT019,566.7875359843136
FDW59,OUT027,2422.375371567384
NCO29,OUT046,2670.604549234694
FDL15,OUT035,2428.0386921566123
FDI41,OUT049,2480.5321012223394
FDQ48,OUT049,1606.6568732091898
DRI39,OUT013,860.5434524593131
FDI08,OUT013,4144.762183250248
FDC21,OUT049,1770.8220591656673
FDF58,OUT035,1001.1958652665015
FDS08,OUT010,455.78168896740266
FDE47,OUT045,1971.009063953861
NCP18,OUT019,338.2781660779172
NCR41,OUT013,1555.7886755242519
FDA27,OUT013,4100.919871334815
FDA43,OUT035,3128.9049614147134
FDA49,OUT045,1360.3048351530515
NCE55,OUT018,2619.1393511358283
DRM49,OUT027,1175.0312745635913
FDF22,OUT027,5464.272110971789
FDQ15,OUT018,1130.9572107650215
NCS54,OUT017,2818.8151312013956
NCY05,OUT013,632.7114369369352
FDR45,OUT046,3930.900347188612
FDK57,OUT049,2080.2117126389135
FDF41,OUT010,650.7245495596114
FDV21,OUT046,2123.855266828999
FDD51,OUT046,747.7171812054589
FDF33,OUT046,1738.3245831742652
FDA38,OUT046,3931.467670379021
FDR56,OUT045,2950.479635756515
NCN41,OUT017,2065.671818754438
FDC60,OUT027,2432.6239157722284
FDB47,OUT045,3558.176200445341
DRH01,OUT013,2821.8849595247407
FDW08,OUT046,1696.8665873641821
FDF38,OUT027,1128.150709133652
FDY32,OUT017,2569.7755867327046
FDG34,OUT049,1740.7143327247184
FDG47,OUT019,631.9205743119339
NCF18,OUT035,3187.092403688632
FDL39,OUT019,482.129677871375
NCH55,OUT035,2097.2302148204594
DRJ35,OUT049,961.1548758731192
FDS44,OUT035,3958.2040988026606
DRE01,OUT018,3325.4304518073754
FDY39,OUT013,3203.5430666945445
FDY32,OUT018,2360.2483757385385
FDR33,OUT027,2960.1177067999924
NCP50,OUT049,1326.3021757911256
FDZ47,OUT018,1383.8929447629446
FDU57,OUT049,2437.0753933650153
FDY44,OUT013,2962.4243589776456
DRH59,OUT018,1045.5257282836665
FDB03,OUT027,6140.349867268968
FDY46,OUT045,3112.9657304297143
FDM39,OUT045,2941.5554998983503
FDY36,OUT035,1235.041375685262
NCM55,OUT035,3246.3946452390437
FDJ50,OUT010,154.60595392625194
DRL60,OUT013,2493.740270469802
NCJ54,OUT049,3803.0572285240382
FDX59,OUT017,605.1732188547908
FDI07,OUT013,2952.10060652946
DRF51,OUT010,104.76602379532395
FDM14,OUT017,1746.0107898273052
FDP21,OUT045,3074.6398304302925
FDE40,OUT035,1019.7294637865274
FDE05,OUT035,2492.9832968573555
FDM13,OUT027,3405.6611703952412
FDC34,OUT027,3889.3953883171953
NCI55,OUT018,1770.1365442745841
NCE43,OUT018,2453.984347144602
FDW58,OUT018,1423.3533745136833
FDG60,OUT045,3813.411436112825
FDV31,OUT017,2827.6188633626293
FDR47,OUT013,3046.3240248552534
FDM60,OUT019,106.22017382429782
NCF06,OUT018,3564.8487479413184
NCN26,OUT027,3046.0342336280023
FDQ59,OUT049,1380.9150947420196
FDF09,OUT046,640.9759089025464
NCS06,OUT017,4060.7207940030385
FDT44,OUT046,1934.255265724234
FDI19,OUT017,3898.597884594122
FDT22,OUT017,923.5372976959043
NCF54,OUT027,4557.68865205585
DRG25,OUT045,3147.8801543214654
FDB59,OUT017,3182.7906161301025
FDQ37,OUT017,3175.352747797887
FDP56,OUT035,768.9456923957838
FDW44,OUT035,3037.1019433340307
FDJ26,OUT010,609.351564130438
FDU43,OUT018,3268.024167590243
FDW33,OUT045,1665.7718412949534
NCX53,OUT027,3708.801241838925
FDN56,OUT010,351.9304426579412
DRF15,OUT049,2433.43545496334
FDO33,OUT017,1878.7780224910023
FDZ39,OUT010,247.42597718722925
NCJ19,OUT017,886.9812458134144
FDU01,OUT035,3224.7785118902143
FDT12,OUT035,3756.6134983877755
NCM18,OUT018,851.474761195587
FDP19,OUT017,2082.093655492934
NCR42,OUT049,613.2442709656594
FDN10,OUT046,1964.6889530198607
FDG44,OUT017,884.4140281494924
FDQ10,OUT046,2947.707084388583
DRH13,OUT049,1679.2763485396902
FDT52,OUT013,4013.733246368639
FDM56,OUT045,1797.9470553679585
NCO43,OUT010,237.9322994282403
NCV29,OUT035,2855.573396238269
NCF06,OUT013,4239.107600121777
FDO50,OUT035,1460.9865329398058
FDT59,OUT013,3908.5173902457673
FDX40,OUT027,1030.449452444256
FDE50,OUT017,3136.575326646452
FDX51,OUT017,3181.33431905653
NCD30,OUT018,1378.822792812604
FDK15,OUT013,1631.8335407707536
FDL12,OUT045,976.45390964151
FDK46,OUT017,4069.9634794903077
DRH49,OUT010,222.59873754248198
FDQ57,OUT046,2476.322583642077
FDY59,OUT017,1522.522105501098
FDO09,OUT018,3570.9340857520774
NCG30,OUT035,2064.3446535086027
FDM09,OUT017,2777.626803609069
NCN17,OUT027,2681.491405666322
NCS42,OUT013,1402.6031743650328
FDD02,OUT019,269.502712872503
FDE34,OUT013,3248.969213204837
FDU38,OUT045,3146.5801145425503
FDB33,OUT046,2586.0282466828367
NCJ29,OUT017,1391.5732428102538
FDZ27,OUT035,758.8925917264465
FDI40,OUT013,1608.641928399973
FDG22,OUT013,645.4413973742699
FDT51,OUT017,1776.644523199612
FDF20,OUT018,3004.828937717609
FDV50,OUT035,2071.9695250599175
FDT02,OUT049,634.3978469837551
DRC49,OUT017,2479.4161134513547
FDF26,OUT049,2439.685794974977
FDV52,OUT035,1923.4157932378685
FDX59,OUT049,619.2180035252509
FDV25,OUT035,3758.083364603488
FDW23,OUT027,1076.1204518733675
FDE53,OUT018,1429.8161479181442
FDA19,OUT017,2106.026599599755
FDH22,OUT046,2112.2867389394705
NCO41,OUT013,1560.4823331617717
FDX12,OUT017,3943.4259501892807
FDF17,OUT013,2901.7928654470115
FDS11,OUT045,3747.8692645632755
FDR51,OUT035,2459.472022417337
FDT49,OUT010,248.73810317658643
FDC56,OUT013,2027.379854094429
FDR13,OUT027,3055.781990540756
FDQ60,OUT035,2038.6830204717241
FDN38,OUT049,3999.5275465198024
NCL29,OUT013,2616.8118701478193
FDO13,OUT027,4238.096146485902
FDE26,OUT018,1917.1855467059793
FDA31,OUT010,436.1830167721239
FDX14,OUT035,1242.4252750517019
FDA34,OUT045,2926.0396883696462
FDF26,OUT013,2415.4231539801044
FDE38,OUT045,2836.48747351127
DRI11,OUT046,1918.4181852507377
FDQ60,OUT027,3007.813560166381
FDL21,OUT027,1144.3989501016883
DRC12,OUT027,5238.338508109249
FDC47,OUT046,3777.1729047161125
FDE57,OUT045,2299.724912768537
FDT14,OUT045,1958.50672560202
NCZ53,OUT046,3249.621890859445
FDE28,OUT018,3188.390815958787
FDR19,OUT035,2401.4656628736284
NCF54,OUT019,424.5946136554732
FDZ08,OUT046,1326.4400440203647
NCJ05,OUT018,2237.3294650589314
FDF59,OUT046,2109.141379121413
NCO05,OUT035,1624.6014419075314
FDW24,OUT018,668.603486573334
NCX42,OUT018,2438.5571242646915
NCA53,OUT035,758.6083284164466
FDI45,OUT019,437.63610058414105
FDG46,OUT046,1906.9620483203557
FDM20,OUT010,633.3739228522074
FDW11,OUT010,171.31294560882668
FDX08,OUT035,2936.780875260964
NCK17,OUT035,680.9466221394425
FDK32,OUT018,2190.128136906128
NCA42,OUT035,2671.46567475564
DRI01,OUT035,2977.5395802337844
NCL55,OUT049,4050.1408144235033
DRE25,OUT018,1303.8501021322706
FDD14,OUT017,3103.389774796145
FDB10,OUT046,3848.3136847849473
DRN11,OUT035,2464.002432080134
FDP38,OUT018,687.58637724312
NCA30,OUT017,3101.7599704806553
FDT15,OUT017,3172.501444014738
NCP55,OUT018,790.2525377487452
FDF12,OUT035,2441.1157623882623
FDM21,OUT018,3506.131060553253
FDX56,OUT035,3401.510589178793
FDF10,OUT017,2492.427113934999
FDT32,OUT045,2984.776238950528
FDM51,OUT018,1392.3451153105157
NCR50,OUT018,2266.4109727247337
FDI19,OUT049,3924.005867695977
FDX21,OUT017,1722.5002119121425
FDR31,OUT035,2485.0944656482143
FDY02,OUT013,4227.249521470879
NCA29,OUT045,2977.016079094425
NCX17,OUT046,3776.0766697992367
FDM12,OUT045,2978.3614538036472
FDI53,OUT027,4089.4459483838004
NCU30,OUT049,2712.2500786132714
FDC56,OUT027,3050.4827530591715
FDK27,OUT018,1770.6630855343437
NCK18,OUT017,2664.1263814054782
FDB52,OUT019,631.8893409305185
DRG25,OUT027,5129.634875334588
FDZ13,OUT049,821.7524717050202
FDB57,OUT019,586.1788458542217
FDR40,OUT046,1360.986663209608
NCO14,OUT019,118.79501572442956
NCN19,OUT045,2957.32443687201
FDQ28,OUT019,346.5984654741212
FDO13,OUT018,2376.4587412543306
FDK48,OUT013,1268.6924937283206
FDU07,OUT018,2212.6873758005877
FDW20,OUT046,2080.3961565067507
FDV12,OUT010,248.48880237710065
FDH24,OUT013,2560.303647044739
FDV59,OUT049,3539.6009986454947
FDK57,OUT045,2019.207631631067
FDL16,OUT027,1118.589270286515
NCQ17,OUT046,2477.4956323187203
FDJ15,OUT018,2772.035621262212
FDX24,OUT049,1500.0472782484835
FDT47,OUT046,1560.3023969705741
FDT10,OUT049,959.3935658016912
FDZ37,OUT018,1262.5295329694532
FDW43,OUT027,6120.094290855057
DRN36,OUT017,1595.5433942571842
FDJ14,OUT045,1305.6548216821018
FDA32,OUT013,3504.432263748252
FDJ38,OUT019,486.3798594308594
FDQ57,OUT017,2493.0670632730134
NCQ41,OUT019,486.9025978472132
FDG56,OUT049,930.5197732477594
DRC13,OUT027,3291.361179834347
FDV55,OUT035,2431.0723639827575
FDQ49,OUT045,2558.0117040250348
FDE29,OUT010,175.48208372942
FDR03,OUT013,3363.0999559051847
FDD45,OUT049,1506.0103111506119
FDN38,OUT010,652.5699476925042
FDT56,OUT046,874.9880806805824
FDT48,OUT045,3008.873837714973
FDU03,OUT049,3021.1582723689644
FDC56,OUT010,269.3545227471152
NCO43,OUT027,2664.176327396685
FDQ27,OUT017,1730.9239115574032
FDR03,OUT046,3479.4037068547273
DRH23,OUT010,158.4764385805066
FDG22,OUT045,665.0844455583346
NCJ42,OUT013,1667.6065589225525
FDR24,OUT046,1394.0322407318763
FDW60,OUT035,2842.69824840402
FDJ08,OUT013,3103.211092547251
DRL59,OUT018,713.360207348616
FDG60,OUT010,601.664459182613
FDW27,OUT017,2470.236114003427
FDX14,OUT018,1085.250823979022
FDC20,OUT013,863.5209908290049
NCS29,OUT018,3589.8686199009426
FDJ56,OUT046,1632.2696562771184
FDB20,OUT019,221.47722459445714
FDL28,OUT027,6055.916494438779
FDW01,OUT018,2181.521850949194
FDL03,OUT046,3049.074494130579
FDX22,OUT049,3641.9675039081676
FDJ21,OUT035,2457.505407604097
FDR31,OUT045,2486.6740998877203
FDG21,OUT035,2461.4258733462466
FDS22,OUT027,1176.1665249573628
FDK08,OUT035,1621.0463490682223
FDE17,OUT018,2204.3825814697466
NCN30,OUT017,1589.543841533238
FDT50,OUT046,1529.7901173378314
NCX42,OUT049,2739.649736374142
FDJ12,OUT035,3548.17309924419
NCA18,OUT027,3008.880318386205
FDP23,OUT019,561.9509183564617
FDX12,OUT013,3987.0223202048337
FDN40,OUT018,2208.774789173635
FDV48,OUT035,1294.8474227665815
NCY54,OUT013,3022.23135620708
FDL16,OUT010,124.81559458501583
FDR45,OUT018,3309.57749033696
FDJ52,OUT046,2683.3065262046675
DRG01,OUT017,1293.2808591431892
FDP52,OUT013,3889.8730862905027
FDU58,OUT017,3089.402273675555
FDL02,OUT045,1663.5237763122411
FDG28,OUT013,4016.1254741085922
FDA19,OUT035,2085.094331555341
FDW46,OUT027,1855.454887935134
NCD43,OUT049,1758.7341061475165
DRG39,OUT013,809.4959951964818
NCF55,OUT049,627.521242914415
FDJ07,OUT046,1935.9729916789997
FDE08,OUT046,2466.6965714678827
FDP56,OUT019,139.80527580520902
FDT45,OUT045,842.7724459721219
FDF17,OUT018,2893.140844312808
FDX44,OUT046,1351.4896237603652
FDM28,OUT027,4894.720259333041
FDI36,OUT049,3034.6988490131016
FDS07,OUT045,1882.2811832603181
FDD36,OUT045,1917.1587174838992
FDW11,OUT046,955.4305255773186
FDN40,OUT049,2421.8599154002445
NCQ18,OUT049,1553.7783738704768
NCQ54,OUT017,2671.0543131600816
NCS42,OUT045,1493.4879524241044
DRH39,OUT010,205.59306159522467
FDC09,OUT027,2753.06995815886
FDT08,OUT010,375.3811173276947
FDC08,OUT035,3790.498623339044
FDT20,OUT017,631.3406375002181
FDS35,OUT035,1043.9386325800997
FDX58,OUT018,2672.6366501348693
FDW58,OUT046,1697.6328830286986
DRD27,OUT046,1626.7033241036538
FDH32,OUT019,230.0072232183054
FDS26,OUT035,4208.313866343427
FDQ31,OUT046,1353.539773366758
FDP11,OUT018,3139.17637914919
FDD58,OUT017,1680.0910139938505
FDM33,OUT045,3544.899996243457
FDZ16,OUT049,3148.7837180235797
NCS29,OUT010,727.5801581925447
NCM18,OUT019,169.00913516812915
FDP11,OUT049,3638.042477732823
NCC42,OUT017,2315.4392771097937
DRM23,OUT046,2906.4972014723053
NCN55,OUT027,6134.201203181475
FDK46,OUT013,4167.389205116459
FDR01,OUT046,3030.1270149014003
NCA05,OUT045,2460.222680870509
NCP43,OUT017,2940.3882211003006
FDR12,OUT010,449.86391373086417
FDQ01,OUT013,4094.5834503387177
FDM13,OUT046,2122.6796954690235
FDQ19,OUT017,3879.3478420608067
FDK56,OUT019,460.66427591248333
NCX06,OUT010,500.83287357920204
FDO56,OUT027,3061.6025695065723
FDU45,OUT045,1903.6011490275416
FDI16,OUT019,151.0726654173209
FDL32,OUT046,1879.1272171984865
FDA07,OUT046,2090.7304069111674
FDA14,OUT045,2531.673383485769
FDV46,OUT027,3635.31181823678
NCO07,OUT035,3556.9794409210863
NCP41,OUT046,1702.2666102804462
FDY60,OUT018,1931.1719488849128
FDN38,OUT017,4016.2690256845462
FDO15,OUT046,1235.0659305277704
FDT60,OUT013,2004.1161189963054
FDA55,OUT035,3756.3120183204383
FDE02,OUT010,225.26878585855349
DRJ39,OUT049,3652.2058416970535
FDV34,OUT035,1232.9933209060403
FDS20,OUT027,5057.403001275189
FDF02,OUT027,2690.2176556458408
FDW40,OUT017,2399.735528716369
NCB43,OUT046,3186.031920588484
FDR58,OUT017,1432.3023252451035
DRJ59,OUT035,682.5172164436954
NCD30,OUT017,1667.447191577513
FDE14,OUT017,1625.4848480520368
FDC28,OUT018,1436.448793956399
FDU16,OUT018,1206.8725053725818
NCD19,OUT035,868.2156939674318
FDU21,OUT046,631.9850718861392
FDV59,OUT027,5547.928025384854
FDU03,OUT045,3172.0700593330357
FDC33,OUT010,533.2648893692132
NCR42,OUT035,612.9473151454833
DRH59,OUT035,1242.5583326873843
NCM31,OUT035,2293.344574247047
FDS50,OUT035,3747.254661807393
FDP39,OUT046,837.3773238970706
FDQ55,OUT013,1900.6731391393268
FDV36,OUT019,279.177344806375
FDI05,OUT027,2150.586319557507
FDS45,OUT027,2821.3533081552787
FDA39,OUT045,660.1995502412472
FDC37,OUT010,256.7848246217004
FDJ60,OUT027,4396.851851430486
DRQ35,OUT046,2040.3375481076132
NCJ06,OUT046,2025.7744109375867
NCY42,OUT018,2000.8441161150995
DRM37,OUT049,3113.7903820028523
FDR14,OUT045,809.6478904518368
FDE51,OUT049,717.4880017027625
FDT33,OUT017,2689.4617886553606
FDR08,OUT013,1876.9881701268212
FDE36,OUT010,404.5751310808932
FDL22,OUT019,221.01882125517935
FDR44,OUT013,2085.0322096733607
FDI56,OUT019,219.42399277537388
FDE47,OUT010,345.1381457309458
FDV27,OUT010,237.38879607468178
FDV10,OUT049,687.3218690065286
FDC40,OUT045,1276.3559594109838
NCX41,OUT013,3562.6908146153087
NCQ38,OUT027,2771.2602561766716
FDV12,OUT027,2697.636688045195
FDE52,OUT017,1407.0220447511736
FDG20,OUT027,4842.092068267703
FDV16,OUT027,1047.7571643894296
FDI32,OUT017,1842.549991912066
FDJ32,OUT049,980.8927659443966
FDN39,OUT018,2515.5040162996856
FDY34,OUT017,2718.2007683689444
FDC14,OUT035,696.5822175906418
FDA55,OUT017,3868.0913341233786
FDZ50,OUT010,499.6051674357607
DRG13,OUT049,2688.0628626744515
FDP01,OUT013,2436.18176258602
NCG54,OUT017,2797.881594530771
FDM13,OUT045,2104.783121208222
NCO18,OUT027,4902.04837788482
NCW41,OUT013,2480.2089531387483
FDM52,OUT027,3817.5175062657963
NCF55,OUT035,612.9473151454833
FDT09,OUT046,2082.448506714985
NCM19,OUT035,1794.2497068410446
FDW12,OUT018,2084.958039285073
FDP15,OUT019,612.5133648189719
FDK36,OUT045,761.0250260646383
FDZ25,OUT035,3044.3964316909505
NCW06,OUT049,3213.271177466902
FDW60,OUT046,2843.3765073003906
DRC49,OUT013,2514.333639162459
NCT17,OUT035,3177.9361301135305
NCN06,OUT018,2362.168994808682
FDC45,OUT013,2999.685720082318
DRJ47,OUT019,414.1578174291475
NCF06,OUT045,4222.389977988678
FDE21,OUT010,277.485521545678
DRG27,OUT013,685.0597592117942
FDW40,OUT049,2314.6475220456414
NCO53,OUT046,3144.576075316532
FDE23,OUT049,731.6146493930133
FDQ16,OUT046,1708.0790601180593
FDS26,OUT045,4238.481473356697
FDZ13,OUT010,132.82228585969995
FDS14,OUT049,2495.3794529845636
FDC10,OUT045,1938.0527869470025
FDY16,OUT049,3258.5027163743425
FDJ20,OUT035,2086.6019854789974
FDV43,OUT035,694.8470809115652
FDZ32,OUT027,2797.6904537928044
FDR23,OUT046,2773.699295613721
FDN24,OUT035,847.8458247369252
FDE34,OUT027,4988.054299658509
FDU31,OUT013,3576.367289580144
FDW33,OUT018,1411.4376678823328
FDU26,OUT046,1939.1087660207224
FDE20,OUT027,4641.412283262293
NCW05,OUT035,1681.0551598162776
FDB22,OUT018,2223.744049532112
FDO56,OUT046,1934.8555403239902
FDA19,OUT027,3354.648247749909
DRI39,OUT045,861.5833385504203
FDH52,OUT018,833.8270534596711
FDZ50,OUT035,3237.331302045963
NCN42,OUT035,2485.2332999159444
FDB53,OUT013,2449.7100187374203
DRG11,OUT017,1736.0391037564402
DRK11,OUT027,3858.5178521608846
FDQ60,OUT017,2018.9352811351935
FDT36,OUT017,605.4196617552603
DRG25,OUT018,2768.918556177801
DRJ23,OUT046,3269.4861966561402
FDG05,OUT035,2655.498556658842
NCK06,OUT018,1782.6436557558197
FDU52,OUT017,2448.488820548084
FDW07,OUT018,1232.4384165400543
NCM17,OUT045,728.5723576922603
FDA22,OUT045,2875.60148547211
NCA41,OUT018,2907.0840344765656
FDF38,OUT035,692.2197808737634
FDH52,OUT046,983.0293215925806
FDY58,OUT019,575.7514225293476
FDZ16,OUT045,2954.5056507881322
NCM18,OUT017,966.1765899365643
FDA22,OUT018,2427.2710900903403
NCJ43,OUT035,2870.448812588412
FDI34,OUT027,6127.871955772782
FDG56,OUT046,963.3938251235307
FDS34,OUT046,1925.271397870515
DRC01,OUT035,772.9630252505045
FDQ04,OUT035,669.0145628402134
FDK04,OUT035,871.1949237792219
FDT51,OUT049,1776.1055106067188
FDV26,OUT017,3205.148509842053
FDS04,OUT049,2319.22905675415
FDW43,OUT018,3164.9150973469395
FDQ28,OUT010,405.31815339789085
NCK06,OUT017,2041.4076520825315
FDS23,OUT018,1840.4830336907817
FDZ36,OUT019,481.04112849018355
FDE56,OUT018,842.1350212037283
FDW10,OUT027,4817.546430040231
NCN14,OUT045,3178.405826653645
NCQ18,OUT045,1558.335597490847
FDW08,OUT017,1761.0681119617723
FDU43,OUT035,3903.4966831434313
FDR33,OUT010,271.58089232016783
FDM24,OUT010,401.08908888213296
NCZ05,OUT046,1757.1411920986147
NCV41,OUT035,1863.2698377607114
FDV11,OUT018,2649.3969216713454
NCY05,OUT035,636.3459467069658
FDV44,OUT018,2820.6233185592946
FDW32,OUT049,1365.7151488093796
NCU18,OUT027,3664.988015443456
NCC43,OUT035,4126.639598462277
FDW19,OUT013,1847.3395117090968
FDN31,OUT035,3204.9521637471153
FDI48,OUT045,796.4847886311962
FDS24,OUT017,1411.5503411965058
FDF46,OUT049,1931.749559152722
DRG23,OUT017,2491.383145758775
FDG14,OUT018,2168.098101139549
NCY30,OUT049,2910.314941877039
FDO28,OUT018,1772.0521679022338
DRD24,OUT035,2287.5853166533147
FDI33,OUT049,1378.278815341876
FDN32,OUT046,3229.7495810891564
FDR16,OUT045,3449.205225974325
FDF26,OUT046,2430.8283180172907
NCN29,OUT018,653.214487491046
FDE20,OUT045,2897.2153569843053
FDA46,OUT046,3280.052125151254
FDU28,OUT045,2975.7723009195056
FDQ48,OUT045,1606.8084562658198
FDV36,OUT013,1995.4615430167273
FDR14,OUT018,700.911197511523
FDP23,OUT017,3723.042595834426
FDP56,OUT013,794.0783231109941
FDK48,OUT010,207.98026557384853
FDR48,OUT046,2439.9454924547745
NCY29,OUT049,885.769636122331
FDM22,OUT018,729.5275565899798
DRJ01,OUT013,2732.753071447483
FDZ43,OUT045,4007.206617377588
FDV03,OUT035,2450.324680999694
FDX11,OUT027,4964.517551550019
NCA41,OUT027,5280.184717596558
FDE38,OUT017,2679.1251120628435
FDI27,OUT018,604.6270154874913
FDN32,OUT013,3241.2653856817697
NCN43,OUT017,2036.9677428588602
FDB47,OUT027,5424.951846762964
FDV03,OUT017,2450.61824309225
NCN30,OUT045,1566.5875376238241
NCV54,OUT010,279.47206472077033
FDV07,OUT013,1791.1416418542933
FDP07,OUT049,3094.590291957774
FDK48,OUT018,1048.8816501517124
FDM15,OUT019,336.19995323130485
FDY19,OUT027,3015.4932398417914
FDK46,OUT046,4125.266635930911
FDY11,OUT045,1077.7360904686973
FDH09,OUT046,829.9635848418185
FDO08,OUT027,4366.505749698189
FDU14,OUT013,4139.528721855443
FDD22,OUT027,2983.64478384804
FDM27,OUT017,2489.78970854233
FDL02,OUT027,2776.8111675056693
NCA17,OUT035,2495.687307998215
FDE38,OUT019,399.3835691286113
NCG07,OUT049,3235.791772685516
DRC27,OUT013,4059.272066394938
FDA27,OUT035,4133.126438851099
FDW40,OUT045,2348.1526422742745
DRI11,OUT013,1922.1015149667985
FDN50,OUT046,1526.113941357937
FDR12,OUT046,2961.91224122616
FDT34,OUT027,2665.516555163771
FDW11,OUT035,977.7255664370936
NCO30,OUT027,5097.272795938301
FDZ34,OUT017,3165.4581949357685
FDU45,OUT017,1870.7580976381716
NCD42,OUT035,633.7737454154237
FDX25,OUT045,3153.3334866606315
NCR29,OUT046,882.6002258665874
FDX43,OUT019,408.137409370319
FDB04,OUT010,222.28165389426275
FDR49,OUT027,1174.7695763337113
FDS39,OUT018,1904.2033328419022
FDW58,OUT045,1659.5828600951904
FDG22,OUT019,104.28495177387263
FDG31,OUT017,1000.3740408425572
NCV53,OUT027,6131.254887451131
DRJ37,OUT035,2468.0452490492894
FDV07,OUT035,1784.6909142031698
FDW52,OUT018,2450.634895921441
FDT15,OUT045,3186.606298305449
FDD02,OUT018,1712.1919310093335
FDM16,OUT035,1225.959821059
NCE55,OUT046,2784.3221218500667
FDB57,OUT018,3156.115338993855
FDQ04,OUT013,701.5434020471304
FDQ47,OUT019,106.70213675504363
